“ID”,“DISCIPLINA”,“CONTEUDO”
172,C1,• Entrada e Saída – E/S. • Introdução. • Interfaces de E/S. • Dispositivos de E/S. • Introdução a portas lógicas. 
173,C1,• Entrada e Saída – E/S. • Introdução. • Interfaces de E/S. • Dispositivos de E/S. • Introdução a portas lógicas. 
174,C1,• Entrada e Saída – E/S. • Introdução. • Interfaces de E/S. • Dispositivos de E/S. • Introdução a portas lógicas. 
175,C1,• Entrada e Saída – E/S. • Introdução. • Interfaces de E/S. • Dispositivos de E/S. • Introdução a portas lógicas. 
176,C1,Semana de Tecnologia das Faculdades da Indústria 
177,C1,Semana de Tecnologia das Faculdades da Indústria 
178,C1,Semana de Tecnologia das Faculdades da Indústria 
179,C1,Semana de Tecnologia das Faculdades da Indústria 
180,C1,Semana de Tecnologia das Faculdades da Indústria 
181,C1,Semana de Tecnologia das Faculdades da Indústria 
182,C1,Semana de Tecnologia das Faculdades da Indústria 
183,C1,Semana de Tecnologia das Faculdades da Indústria 
184,C1,Semana de Tecnologia das Faculdades da Indústria 
185,C1,Semana de Tecnologia das Faculdades da Indústria 
186,C1,Semana de Tecnologia das Faculdades da Indústria 
187,C1,Semana de Tecnologia das Faculdades da Indústria 
188,C1,Semana de Tecnologia das Faculdades da Indústria
189,C1,Semana de Tecnologia das Faculdades da Indústria
190,C1,Semana de Tecnologia das Faculdades da Indústria
191,C1,Semana de Tecnologia das Faculdades da Indústria
192,C1,• Conceitos de Lógica Digital •        Introdução        Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR 
193,C1,• Conceitos de Lógica Digital •        Introdução        Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR 
194,C1,• Conceitos de Lógica Digital •        Introdução        Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR 
195,C1,• Conceitos de Lógica Digital •        Introdução        Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR 
196,C1,• Conceitos de Lógica Digital •        Introdução        Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR 
197,C1,• Conceitos de Lógica Digital •        Introdução        Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR 
198,C1,• Conceitos de Lógica Digital •        Introdução        Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR 
199,C1,• Conceitos de Lógica Digital •        Introdução        Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR 
200,C1,Continuação sobre portas lógicas- Conceitos de Lógica Digital • Introdução Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR- resolução de atividades em aula.
201,C1,Continuação sobre portas lógicas- Conceitos de Lógica Digital • Introdução Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR- resolução de atividades em aula.
202,C1,Continuação sobre portas lógicas- Conceitos de Lógica Digital • Introdução Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR- resolução de atividades em aula.
203,C1,Continuação sobre portas lógicas- Conceitos de Lógica Digital • Introdução Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR- resolução de atividades em aula.
204,C1,Continuação sobre portas lógicas- Conceitos de Lógica Digital • Introdução Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR- resolução de atividades em aula.
205,C1,Continuação sobre portas lógicas- Conceitos de Lógica Digital • Introdução Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR- resolução de atividades em aula.
206,C1,Continuação sobre portas lógicas- Conceitos de Lógica Digital • Introdução Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR- resolução de atividades em aula.
207,C1,Continuação sobre portas lógicas- Conceitos de Lógica Digital • Introdução Portas e Operações Lógicas: AND- OR- NOT- NAND- NOR- XOR- resolução de atividades em aula.
208,C1,Apresentação de trabalhos sobre dispositivos de entrada e saída- como monitores- pen-drives- fontes- e novos dispositivos.
209,C1,Apresentação de trabalhos sobre dispositivos de entrada e saída- como monitores- pen-drives- fontes- e novos dispositivos.
210,C1,Apresentação de trabalhos sobre dispositivos de entrada e saída- como monitores- pen-drives- fontes- e novos dispositivos.
211,C1,Apresentação de trabalhos sobre dispositivos de entrada e saída- como monitores- pen-drives- fontes- e novos dispositivos.
212,C1,Apresentação de trabalhos sobre dispositivos de entrada e saída- como monitores- pen-drives- fontes- e novos dispositivos.
213,C1,Apresentação de trabalhos sobre dispositivos de entrada e saída- como monitores- pen-drives- fontes- e novos dispositivos.
214,C1,Apresentação de trabalhos sobre dispositivos de entrada e saída- como monitores- pen-drives- fontes- e novos dispositivos.
215,C1,Apresentação de trabalhos sobre dispositivos de entrada e saída- como monitores- pen-drives- fontes- e novos dispositivos.
216,C1,Apresentação de trabalhos e revisão da matéria
217,C1,Apresentação de trabalhos e revisão da matéria
218,C1,Apresentação de trabalhos e revisão da matéria
219,C1,Apresentação de trabalhos e revisão da matéria
220,C1,Apresentação de trabalhos e revisão da matéria
221,C1,Apresentação de trabalhos e revisão da matéria
222,C1,Apresentação de trabalhos e revisão da matéria
223,C1,Apresentação de trabalhos e revisão da matéria
224,C1,Revisão e Prova
225,C1,Revisão e Prova
226,C1,Revisão e Prova
227,C1,Revisão e Prova
228,C1,Revisão e Prova
229,C1,Revisão e Prova
230,C1,Revisão e Prova
231,C1,Revisão e Prova
232,C1,Introdução à C1: software- produto- projeto- categorias de software e software legado
233,C1,Introdução à C1: software- produto- projeto- categorias de software e software legado
234,C1,Introdução à C1: software- produto- projeto- categorias de software e software legado
235,C1,Introdução à C1: software- produto- projeto- categorias de software e software legado
236,C1,C1: crise de software- produto de software- perguntas e respostas- constatações- definições- processos e profissão LaTeX: introdução- vantagens- desvantagens- estrutura- recursos- citações e tabelas 
237,C1,C1: crise de software- produto de software- perguntas e respostas- constatações- definições- processos e profissão LaTeX: introdução- vantagens- desvantagens- estrutura- recursos- citações e tabelas 
238,C1,C1: crise de software- produto de software- perguntas e respostas- constatações- definições- processos e profissão LaTeX: introdução- vantagens- desvantagens- estrutura- recursos- citações e tabelas 
239,C1,C1: crise de software- produto de software- perguntas e respostas- constatações- definições- processos e profissão LaTeX: introdução- vantagens- desvantagens- estrutura- recursos- citações e tabelas 
240,C1,C1: crise de software- produto de software- perguntas e respostas- constatações- definições- processos e profissão LaTeX: introdução- vantagens- desvantagens- estrutura- recursos- citações e tabelas 
241,C1,C1: crise de software- produto de software- perguntas e respostas- constatações- definições- processos e profissão LaTeX: introdução- vantagens- desvantagens- estrutura- recursos- citações e tabelas 
242,C1,C1: crise de software- produto de software- perguntas e respostas- constatações- definições- processos e profissão LaTeX: introdução- vantagens- desvantagens- estrutura- recursos- citações e tabelas 
243,C1,C1: crise de software- produto de software- perguntas e respostas- constatações- definições- processos e profissão LaTeX: introdução- vantagens- desvantagens- estrutura- recursos- citações e tabelas 
244,C1,Ética- Ética Profissional (no ambiente de trabalho) e Ética na C1 (teoria e exercícios/atividades)
245,C1,Ética- Ética Profissional (no ambiente de trabalho) e Ética na C1 (teoria e exercícios/atividades)
246,C1,Ética- Ética Profissional (no ambiente de trabalho) e Ética na C1 (teoria e exercícios/atividades)
247,C1,Ética- Ética Profissional (no ambiente de trabalho) e Ética na C1 (teoria e exercícios/atividades)
248,C1,No período de 17/03 a 31/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19:  Ética- Ética Profissional (no ambiente de trabalho) e Ética na C1 (teoria e exercícios/atividades)
249,C1,No período de 17/03 a 31/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19:  Ética- Ética Profissional (no ambiente de trabalho) e Ética na C1 (teoria e exercícios/atividades)
250,C1,No período de 17/03 a 31/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19:  Ética- Ética Profissional (no ambiente de trabalho) e Ética na C1 (teoria e exercícios/atividades)
251,C1,No período de 17/03 a 31/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19:  Ética- Ética Profissional (no ambiente de trabalho) e Ética na C1 (teoria e exercícios/atividades)
252,C1,No período de 17/03 a 31/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Processos de Software - Mitos e Princípios gerais da Eng. Software - LaTeX: tabelas e imagens - Em paralelo: -- Exercício do dia (tabelas e imagens) -- Término dos exercícios das aulas anteriores -- Dúvidas gerais -- Revisão básico LaTeX
253,C1,No período de 17/03 a 31/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Processos de Software - Mitos e Princípios gerais da Eng. Software - LaTeX: tabelas e imagens - Em paralelo: -- Exercício do dia (tabelas e imagens) -- Término dos exercícios das aulas anteriores -- Dúvidas gerais -- Revisão básico LaTeX
254,C1,No período de 17/03 a 31/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Processos de Software - Mitos e Princípios gerais da Eng. Software - LaTeX: tabelas e imagens - Em paralelo: -- Exercício do dia (tabelas e imagens) -- Término dos exercícios das aulas anteriores -- Dúvidas gerais -- Revisão básico LaTeX
255,C1,No período de 17/03 a 31/03- suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Processos de Software - Mitos e Princípios gerais da Eng. Software - LaTeX: tabelas e imagens - Em paralelo: -- Exercício do dia (tabelas e imagens) -- Término dos exercícios das aulas anteriores -- Dúvidas gerais -- Revisão básico LaTeX
256,C1,No período de 17/03 a 17/04- suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Breve introdução à metodologia científica e escrita acadêmica: -- Conhecer o fundamento da metodologia científica -- Escrever textos acadêmicos utilizando os padrões
257,C1,No período de 17/03 a 17/04- suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Breve introdução à metodologia científica e escrita acadêmica: -- Conhecer o fundamento da metodologia científica -- Escrever textos acadêmicos utilizando os padrões
258,C1,No período de 17/03 a 17/04- suspensão de aula presencial- devido ao plano de precaução do COVID-19: - Breve introdução à metodologia científica e escrita acadêmica: -- Conhecer o fundamento da metodologia científica -- Escrever textos acadêmicos utilizando os padrões
